Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,uuid,outlier_features,algorithm,anomaly_normal
00370001,700020.0,5500007440.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,1310.0,2056.0,1.569465648854962,100.0,E20,2100.0,,5300084824.0,0.0,1,28,140700000,ST,,f486c99ad4f84c48969a21920e76aef3,,"XGBOD, RoSAS",1.0
00240279,707032.0,5500007165.0,10.0,14.0,14,180,F,,208,208.0,Z011,Y5,130.0,141385.0,1087.576923076923,1.0,E11,2000.0,,5300360020.0,0.0,1,116,90100000,ST,,39c83f4b873c4bdca9753a78abfb7575,,"XGBOD, RoSAS",1.0
34674601,700020.0,5500007446.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,160.0,7123.0,44.51875,1.0,E20,2100.0,,5300044709.0,0.0,1,42,140400000,ST,,f112b653fb634e5890f0f1ac415ddebb,,"XGBOD, RoSAS",1.0
34221702,700020.0,5500007445.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,570.0,11106.0,19.48421052631579,1.0,E20,3000.0,,5300050640.0,0.0,1,56,140400000,ST,,de030d26d3d444138454d3c9c251eade,,"XGBOD, RoSAS",1.0
00360832,700020.0,5500007470.0,10.0,4.0,4,60,F,,208,208.0,Z011,X5,10730.0,106441.0,9.919944082013048,100.0,E20,3000.0,,5300127667.0,0.0,1,84,140100000,ST,,3c47650f85f344ba8f9fea8c3f1291d9,,"XGBOD, RoSAS",1.0
00200048,700020.0,5500007436.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,2230.0,955.0,0.4282511210762332,100.0,E20,2100.0,,5300189537.0,0.0,1,42,100202000,ST,,f31a78bfac25457baeb7165f4b69d867,,"XGBOD, RoSAS",1.0
28182006UB,2100.0,,0.0,0.0,0,0,F,41.0,213,213.0,Z008,Z6,180.0,2213.0,12.294444444444444,1.0,,2000.0,2700.0,5300198884.0,0.0,1,3,10103000,ST,,4a1fbdb611564b7cb1324bef5bd35843,,XGBOD,1.0
37211100,702225.0,5500006605.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,860.0,18146.0,21.1,1.0,,2100.0,,5300190581.0,0.0,1,42,10401000,ST,,85e8473a4d9d447385f178b720ff907d,,"XGBOD, RoSAS",1.0
21316100,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,90.0,528628.0,5873.644444444444,1.0,,2000.0,,5300175963.0,0.0,1,63,550100000,ST,,cd046588682e4451bb197c3436f3e21e,,XGBOD,1.0
23056300,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,Z1,0.0,0.0,0.0,1.0,,2100.0,2000.0,5300529201.0,0.0,1,3,10501000,ST,,e5edeee37ae24db5b7f3f9f42ced5af1,,RoSAS,1.0
23224000,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300163369.0,3.0,1,63,550100000,ST,,a7c24e4e51e449fe9be9835a34ba8c78,,RoSAS,1.0
34441101,702225.0,5500006601.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,1940.0,164746.0,84.92061855670103,100.0,,2100.0,,5300098286.0,0.0,1,42,60100000,ST,,f8e6827c74e2423cb0864a1b7664c52a,,"XGBOD, RoSAS",1.0
23224012,2000.0,,0.0,0.0,0,0,F,,213,213.0,Z008,Z4,10.0,5816.0,581.6,1.0,,3000.0,3000.0,5300231293.0,0.0,1,56,40100000,ST,,88057ff982914daf9bb47161d621bfc5,,XGBOD,1.0
23245600,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300021937.0,3.0,1,63,550100000,ST,,2f423b10e69640be874d24ed137c428c,,RoSAS,1.0
01187100,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,260.0,1360889.0,5234.1884615384615,1.0,,2000.0,,5300163009.0,0.0,1,63,550100000,ST,,84721b75a85d49da9c8d185092889e02,,XGBOD,1.0
28188200,2000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z7,20.0,4212.0,210.6,1.0,,2100.0,2100.0,5300263650.0,0.0,1,2,10401000,ST,,9c797e5ed3ea44c18763531e67a58e47,,RoSAS,1.0
60075086,709741.0,5500006451.0,10.0,42.0,42,42,F,,213,213.0,Z008,X5,0.0,0.0,0.0,1.0,E20,2100.0,,5300496816.0,0.0,1,42,10403000,ST,,45164c65c85949098ea96b80b7171e12,,RoSAS,1.0
23279900,702225.0,5500006543.0,10.0,42.0,42,98,F,,213,213.0,Z004,TB,100.0,51200.0,512.0,1.0,,2100.0,,5300082580.0,0.0,1,42,550100000,ST,,6de7307eb7ec414187259d0e65f99b53,,"XGBOD, RoSAS",1.0
28262300,700235.0,4600007912.0,10.0,56.0,0,0,F,41.0,213,213.0,Z003,TB,0.0,0.0,0.0,1.0,,2000.0,,5300111581.0,0.0,2,2,10403000,ST,,4c5d4e8dea4f43678d4c7f3181b2c0a2,,"XGBOD, RoSAS",0.0
95174061,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300153568.0,3.0,1,63,550100000,ST,,16aa02dc14ce462e81c63c4a5f352e35,,RoSAS,0.0
00400915,702335.0,,0.0,0.0,0,0,F,,213,213.0,Z001,Z4,15000.0,6.0,0.0004,1000.0,,2000.0,,5300019670.0,0.0,1,56,20000000,MM,,1b1d44ceb2634e5fab49dd025a12aac3,,XGBOD,1.0
24617400,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300169500.0,3.0,1,63,550100000,ST,,eb92b231dcbc491d870094bed8d06bdf,,RoSAS,0.0
24119300,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300080846.0,3.0,1,63,550100000,ST,,86914dbc42f042678305809676937009,,RoSAS,0.0
23283200,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300024364.0,3.0,1,63,550100000,ST,,4e4d0e7dc1104ec8b678d738eefd36fa,,RoSAS,0.0
60075084,709741.0,5500006450.0,10.0,42.0,42,42,F,,213,213.0,Z008,X5,0.0,0.0,0.0,1.0,E20,2100.0,,5300496814.0,0.0,1,42,10403000,ST,,a33f4a5fea9842fc83e5cd03ae8d73e3,,RoSAS,1.0
23044200,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z7,0.0,0.0,0.0,100.0,,2000.0,2000.0,5300362976.0,0.0,1,3,10102000,ST,,8d5274dc81dd43fa81c95383f68bba52,,RoSAS,0.0
24152200,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z2,110.0,3025.0,27.5,1.0,,2000.0,2000.0,5300459588.0,0.0,1,42,10401000,ST,,bb5545612300431daab286df92e31bae,,RoSAS,1.0
01260100UB,708618.0,5500001827.0,30.0,35.0,35,70,F,30.0,213,213.0,Z008,TB,0.0,0.0,0.0,1.0,,2000.0,,5300178623.0,0.0,1,63,10403000,ST,,33c88af00f9d4fbbb6aa8b7ca05bde73,,"XGBOD, RoSAS",1.0
23090400,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0.0,0.0,100.0,,2000.0,,5300170175.0,3.0,1,63,550100000,ST,,e8576c230d034255af76b614b29d6d00,,RoSAS,1.0
24110600,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300077502.0,3.0,1,63,550100000,ST,,c36ccd7ea2594a5ab547e971747c2b61,,"XGBOD, RoSAS",1.0
33440400,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300157342.0,3.0,1,63,550100000,ST,,ea97aacbdd8d42ea92225d5e8802e588,,RoSAS,1.0
23283200,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,4080.0,290496.0,71.2,1.0,,3000.0,,5300024364.0,0.0,1,63,550100000,ST,,8c5f27d808924832a34d789e19161096,,XGBOD,1.0
24140300,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300080847.0,3.0,1,63,550100000,ST,,0572661a6b6c452caa29f651b907c518,,"XGBOD, RoSAS",0.0
23921500,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300390790.0,3.0,1,63,550100000,ST,,26ddbf7c46a542d6a5aceb7b2c550585,,RoSAS,1.0
24422000UB,702225.0,5500005005.0,10.0,42.0,42,98,F,,213,213.0,Z008,TB,0.0,0.0,0.0,1.0,,2100.0,,5300143290.0,0.0,1,42,10403000,ST,,d885568e60474e12985fa69be5732795,,RoSAS,0.0
23787600,702225.0,5500006552.0,10.0,42.0,42,98,F,,213,213.0,Z008,Z3,130.0,44590.0,343.0,1.0,,3000.0,,5300022895.0,0.0,1,42,10405000,ST,,c2dae9980d084f129228ffb145f867f0,,"XGBOD, RoSAS",0.0
60031491,702225.0,5500006585.0,10.0,42.0,42,112,F,30.0,213,213.0,Z008,TB,0.0,0.0,0.0,1.0,,2000.0,,5300389524.0,3.0,1,42,10403000,ST,,ff8d3dce76ca4a2e8906587b7c2afc0e,,"XGBOD, RoSAS",1.0
24245700,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,Z3,0.0,0.0,0.0,1.0,,2000.0,2000.0,5300529228.0,0.0,1,1,10401000,ST,,53662e34d0df4b5688c3e63e7f4d9812,,RoSAS,1.0
34441105,2000.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z012,Y4,40.0,2573.0,64.325,100.0,E13,3000.0,2700.0,5300279786.0,0.0,1,112,60100000,ST,,05e29a29a3a04f559a320679505beb31,,XGBOD,0.0
95194467,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300194753.0,3.0,1,63,550100000,ST,,b5064922223b4ef884bc6ca9e699033e,,RoSAS,0.0
24342600,702225.0,5500006563.0,10.0,42.0,42,112,F,,213,213.0,Z008,TB,0.0,0.0,0.0,1.0,,2000.0,,5300111702.0,0.0,1,42,10402000,ST,,041aaf272ace4552928297382756cffb,,RoSAS,1.0
34283200,702225.0,5500006596.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z3,3240.0,425114.0,131.20802469135802,1.0,,2100.0,,5300095361.0,0.0,1,42,10401000,ST,,41ddd045e9114cdbae5d9cf20cbd5752,,"XGBOD, RoSAS",1.0
60021349,714106.0,5500007174.0,10.0,42.0,42,42,F,,213,213.0,Z008,TB,0.0,0.0,0.0,1.0,,2100.0,,5300409234.0,0.0,1,63,10403000,ST,,93f8cc3ee79340678a29af88ef1b4df9,,RoSAS,1.0
24930905,702225.0,5500006590.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,3760.0,353093.0,93.90771276595744,100.0,,2100.0,,5300191341.0,0.0,1,42,60100000,ST,,bc6fe13a23854bfca8927228caad3141,,"XGBOD, RoSAS",1.0
23056300,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,Z1,0.0,0.0,0.0,1.0,,2100.0,2100.0,5300529201.0,0.0,1,3,10501000,ST,,4fffa908265c4bb38fb1a975df97371a,,RoSAS,0.0
23928000,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,60.0,167703.0,2795.05,1.0,,2000.0,,5300175354.0,3.0,1,63,550100000,ST,,ec858b1d4dfe478980e652ed79ce9bb1,,"XGBOD, RoSAS",0.0
95193671,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z008,Z3,1090.0,307816.0,282.4,1.0,,2100.0,,5300497013.0,3.0,1,70,550100000,ST,,e5ae1a1ff2fc4c1eafb06196c289ded3,,XGBOD,0.0
24147501,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z4,0.0,0.0,0.0,100.0,,2000.0,2000.0,5300404563.0,0.0,1,7,10102000,ST,,e309d71d4454429ca592a76e85bc02df,,RoSAS,0.0
23224021,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z008,Z3,1630.0,462139.0,283.52085889570554,1.0,,3000.0,,5300164286.0,0.0,1,56,40100000,ST,,83ae3f4af59c492496a8fe0c756a8b7e,,XGBOD,1.0
24110600,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2100.0,,5300077502.0,0.0,1,63,550100000,ST,,87814ce9860446d5930192bacbffa224,,"XGBOD, RoSAS",0.0
23576000,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,90.0,2824364.0,31381.82222222222,1.0,,2000.0,,5300175326.0,0.0,1,63,550100000,ST,,b4f51952559f4cd9b56b63447ef2d9d8,,"XGBOD, RoSAS",1.0
01185900,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,250.0,3663891.0,14655.564,1.0,,2000.0,,5300157337.0,0.0,1,63,10404000,ST,,6c13abc2f1e643c79b9d91b90b53825f,,XGBOD,1.0
24942300UB,708618.0,5500003325.0,20.0,14.0,14,42,F,,213,213.0,Z004,TB,0.0,0.0,0.0,1.0,,2000.0,,5300191820.0,0.0,1,63,10404000,ST,,ccc35255a9ce4f4bb8297cba5f0015a2,,"XGBOD, RoSAS",0.0
60031562,709741.0,5500008943.0,10.0,42.0,42,42,F,,213,213.0,Z008,V9,0.0,0.0,0.0,1.0,E18,2100.0,,5300386689.0,0.0,1,42,10401000,ST,,dececd810a274274ad85bd644a47d818,,"XGBOD, RoSAS",1.0
35195310,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z008,WB,2030.0,98841.0,48.690147783251234,1.0,,2000.0,,5300537422.0,0.0,1,63,10401000,ST,,1ac9475ab0ed4123ad72f18e5ff8e92b,,XGBOD,1.0
24146910,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z008,Z1,0.0,0.0,0.0,1.0,,2100.0,,5300168983.0,0.0,1,56,40100000,ST,,ae5730f36f784edebdca8c20086f900d,,XGBOD,0.0
00311266,702750.0,,0.0,0.0,0,0,F,,203,203.0,Z011,Y5,940.0,17586405.0,18708.941489361703,1.0,E15,3000.0,,5300432096.0,0.0,1,210,30203000,ST,,7e377a5632e140ff9bc46793d939e7f4,,XGBOD,0.0
9001198,703564.0,,0.0,0.0,0,0,F,,203,203.0,Z002,Z2,0.0,0.0,0.0,1.0,,2000.0,,5300053372.0,0.0,20,84,90100000,ST,,045e38580b12444080703f61649d56ec,,RoSAS,0.0
23010301,700985.0,5500009137.0,10.0,14.0,14,84,F,,203,203.0,Z005,Y2,149600.0,56151.0,0.3753409090909091,100.0,E13,2100.0,,5300090857.0,0.0,1,14,90300000,ST,,acc2cfa0dcd04691aca5dd6617399237,,"XGBOD, RoSAS",0.0
586065,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z012,Z1,0.0,0.0,0.0,1.0,,3000.0,3000.0,5300294294.0,0.0,1,28,540300000,ST,,67406781d4a54f8ea84a537c7f194e0e,,RoSAS,0.0
00401670,703555.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Z1,0.0,0.0,0.0,1.0,,2100.0,,5300020130.0,0.0,1,3,140700000,ST,,76855d745e1d49598500f0b4f0388f78,,RoSAS,1.0
60070815,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y9,230.0,2809.0,12.21304347826087,1.0,E11,2000.0,2000.0,5300497232.0,0.0,1,1,71000000,ST,,f7331ef7b0e44d39874459acccd751ed,,"XGBOD, RoSAS",0.0
00311327,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z003,Z5,310.0,24598.0,79.34838709677419,100.0,,2100.0,2000.0,5300378257.0,0.0,1,182,30202000,ST,,7743099b90154cc9b2742d6503be2243,,RoSAS,0.0
00190087,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z002,Y9,80.0,888.0,11.1,1.0,E11,2700.0,3000.0,5300203965.0,0.0,1,14,110500000,ST,,42df44c08c724b19a82b435b8bdc1bbc,,XGBOD,0.0
34060836,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y5,1790.0,845095.0,472.1201117318436,1.0,E11,2000.0,2000.0,5300199186.0,0.0,2,2,30201000,ST,,5777230b3135430aa7c7eb78728f5bea,,XGBOD,0.0
34071011,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z011,Y9,230.0,194235.0,844.5,1.0,E11,2700.0,2800.0,5300199242.0,0.0,1,14,30201000,ST,,3c3bf468ca0d4ff7bf9666d9fec4310c,,XGBOD,0.0
37012101,702855.0,,0.0,0.0,0,0,F,,203,203.0,Z010,Y5,3500.0,1767469.0,504.9911428571429,1.0,E13,2100.0,,5300196249.0,0.0,2,210,30201000,ST,,79e9cc281bfc472ba3b2f6a31410747a,,XGBOD,0.0
60107665,700537.0,5500008065.0,10.0,42.0,42,112,F,,203,203.0,Z001,Y5,1410.0,2144388.0,1520.8425531914893,1.0,E13,2000.0,,5300534043.0,0.0,1,112,70800000,ST,,32130c1cd91f42939f6df6360a196d26,,"XGBOD, RoSAS",0.0
60072314,700585.0,5500006338.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,10.0,399.0,39.9,1.0,E14,2000.0,,5300456998.0,0.0,1,14,130401000,ST,,8748ba915a0f4b479d0cad7988685df3,,XGBOD,0.0
34060852,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,0.0,0.0,0.0,1.0,E15,2000.0,2000.0,5300529239.0,0.0,1,210,30202000,ST,,a51fe4adc31c42e480b6bef72cc7b565,,RoSAS,0.0
00110621,700985.0,5500009134.0,10.0,14.0,14,84,F,,203,203.0,Z002,Y9,630.0,51549.0,81.82380952380953,1.0,E13,2000.0,,5300116805.0,0.0,1,7,50500000,ST,,4cd52a7c11d645a3b61eec0d325a1984,,"XGBOD, RoSAS",0.0
00170203,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z011,Z4,2150.0,23849.0,11.092558139534884,1.0,,2000.0,3000.0,5300196916.0,0.0,2,3,50100000,ST,,5e13b4df38e944bea8b3b383b44dce1e,,XGBOD,0.0
00280159,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z002,Y9,0.0,0.0,0.0,1.0,E11,2100.0,2100.0,5300496180.0,0.0,1,3,131500000,ST,,066726d433ba481ba4a48e24592deed6,,"XGBOD, RoSAS",0.0
00110186,702584.0,5500005542.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0.0,0.0,1.0,E13,2100.0,,5300412404.0,0.0,1,280,70700000,ST,,67c661fcc6f8492fb7c3f28dcf272ee4,,"XGBOD, RoSAS",0.0
60099065,702584.0,5500008619.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0.0,0.0,1.0,E13,2100.0,,5300508487.0,0.0,1,84,70700000,ST,,cf9a9b2028fe45059c22525db974db60,,"XGBOD, RoSAS",0.0
60089510,714147.0,4600012527.0,10.0,84.0,0,0,F,,203,203.0,Z001,Y6,4240.0,856565.0,202.0200471698113,1.0,E14,2100.0,,5300468793.0,0.0,1,42,70600000,ST,,d5b0361b7faf4bef906bb785e3ebf7da,,"XGBOD, RoSAS",0.0
00170020,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z001,Y9,80.0,1903.0,23.7875,1.0,E14,2700.0,2700.0,5300203644.0,0.0,1,14,60200000,ST,,efc8e02fb320416191bbbbb6d28f22ba,,XGBOD,0.0
60047779,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y9,0.0,0.0,0.0,1.0,E11,2800.0,3000.0,5300504171.0,0.0,1,2,50200000,ST,,343eab0a97e9490bbd609498a2159f9e,,XGBOD,0.0
00280208,700368.0,4600012576.0,10.0,84.0,0,0,F,,203,203.0,Z010,Y9,450.0,31546.0,70.10222222222222,1.0,E11,3000.0,,5300013771.0,0.0,1,56,60100000,ST,,b43edb06f3cb413f9052a331c21d1281,,RoSAS,0.0
33611003,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,0.0,0.0,0.0,1.0,E15,2000.0,2000.0,5300410809.0,0.0,1,210,30201000,ST,,6e4c7be322c04d0aadf915fd1df13199,,RoSAS,0.0
60045875,700585.0,5500008004.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,0.0,0.0,0.0,1.0,E14,2000.0,,5300409343.0,0.0,1,84,40100000,ST,,3e9376cfa7454dfa8132a6c2a2fc6e17,,XGBOD,0.0
00310247,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z003,Z5,0.0,0.0,0.0,1.0,,2100.0,2100.0,5300528991.0,0.0,1,3,30202000,ST,,8cc34ee578ae46d58a118df07c8ce0e8,,RoSAS,0.0
00310242,700095.0,,0.0,0.0,0,0,F,,203,203.0,Z001,Z1,0.0,0.0,0.0,1.0,,2000.0,,5300019408.0,0.0,20,56,30202000,ST,,a60eeda3412846d1bfc313e989ef53b0,,RoSAS,0.0
60031281,700585.0,5500007998.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,5000.0,178750.0,35.75,1.0,E14,2000.0,,5300385078.0,0.0,1,84,40100000,ST,,4ca99ae7887c48179c7838306e16fcf7,,XGBOD,0.0
00401934,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Z2,0.0,0.0,0.0,1.0,,2000.0,2000.0,5300410117.0,0.0,10,1,131000000,ST,,870a078667b4430a96da4ac301ccb8ee,,"XGBOD, RoSAS",0.0
60051660,701603.0,4600011137.0,10.0,56.0,0,0,F,,203,203.0,Z005,Y9,430.0,1227003.0,2853.4953488372093,1.0,E15,2100.0,,5300423917.0,0.0,1,56,70800000,ST,,680f47ac53934d298042b58cd92713fb,,RoSAS,0.0
00190242,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y9,30.0,1417.0,47.23333333333333,1.0,E11,2000.0,,,,1,1,71000000,ST,,8b7f9b046d7a49168e966916a35d08fc,,"XGBOD, RoSAS",0.0
00110308,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y9,320.0,57997.0,181.240625,1.0,E11,2800.0,2700.0,5300521133.0,0.0,1,77,70600000,ST,,3c0066069e624c56b23508a0df1d0069,,XGBOD,0.0
00260043,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Z5,0.0,0.0,0.0,1.0,,2000.0,2000.0,5300528985.0,0.0,1,1,90300000,ST,,81ab0aa668b14d438566d7652137db55,,RoSAS,0.0
00386031,708008.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z011,Y9,380.0,8892.0,23.4,100.0,E11,2700.0,,5300191601.0,0.0,1,14,120000000,ST,,5297304d70084884a7b788a1a2fcacaa,,XGBOD,1.0
00110901,702584.0,5500002102.0,20.0,28.0,28,84,F,10.0,203,203.0,Z010,Y9,0.0,0.0,0.0,1.0,E13,2000.0,,5300136806.0,2.0,1,28,70700000,ST,,02c9f2caeac54a12a2ac51e7c32360ab,,XGBOD,1.0
00290440,702465.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y2,30.0,144178.0,4805.933333333333,1.0,E11,2000.0,,5300108830.0,0.0,1,1,131100000,ST,,969def6bdf704e6bbeb170cd2d338d2d,,"XGBOD, RoSAS",1.0
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2000.0,,5300086234.0,0.0,1,42,10403000,ST,,e0b0076487944f45bd7f26928fd015db,,RoSAS,0.0
60069801,704276.0,,0.0,0.0,0,0,F,30.0,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E14,2100.0,,5300456312.0,3.0,1,42,40000000,ST,,2284323bef914853829f0b43b14eeb5d,,XGBOD,1.0
28180513,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z010,Z7,0.0,0.0,0.0,100.0,,2000.0,2000.0,5300198875.0,0.0,0,3,60100000,ST,,d9bcb715bace4adcb1cc999e3be39067,,XGBOD,0.0
60093283,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z001,Y8,0.0,0.0,0.0,1.0,E15,2000.0,2000.0,5300530231.0,0.0,1,2,10401000,ST,,2cf7349331db47bf85f1d2a9e3e0ff18,,"XGBOD, RoSAS",1.0
28147000,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0.0,0.0,100.0,,2000.0,2000.0,5300417151.0,0.0,1,1,10401000,ST,,876021162d154012af6480bf4e3c523c,,RoSAS,0.0
23474500UB,708618.0,5500003323.0,20.0,14.0,14,56,F,,228,228.0,Z008,Z3,0.0,0.0,0.0,1.0,,2000.0,,5300143327.0,0.0,1,14,10403000,ST,,e6dcef9e7762450c8d885b662a1522d6,,RoSAS,1.0
23278200UB,700722.0,5500008680.0,10.0,28.0,28,70,F,,228,228.0,Z001,Y6,0.0,0.0,0.0,1.0,E15,2000.0,,5300023951.0,0.0,2,56,10401000,ST,,466c482f0a524e408c3bd0cacb0ac02a,,"XGBOD, RoSAS",1.0
24354000UB,700119.0,4600007995.0,10.0,14.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2100.0,,5300093347.0,0.0,1,42,10402000,ST,,34f8bdf38c314c91be909ba84135ec54,,RoSAS,1.0
24354000UB,700119.0,4600007995.0,10.0,14.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2100.0,,5300093347.0,3.0,1,42,10402000,ST,,9ea178bff89149c4beae348170e0a8be,,"XGBOD, RoSAS",1.0
23113600UB,700119.0,4600007226.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2100.0,,5300086235.0,3.0,1,42,10403000,ST,,d7bb7eb6035a48c3bd076931bbb3f9e6,,"XGBOD, RoSAS",0.0
23100700UB,700119.0,4600007224.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2100.0,,5300064465.0,0.0,1,42,10403000,ST,,2c36a2251ed64b7ead64fdc11b63f6c3,,RoSAS,0.0
24359100UB,700119.0,4600008716.0,10.0,14.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2000.0,,5300110553.0,0.0,1,42,10403000,ST,,abd5dd55c3ee47229630822dc3f8bf8f,,RoSAS,1.0
60017645,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z012,X4,10.0,2874.0,287.4,1.0,E20,2000.0,2000.0,5300529258.0,0.0,1,1,10501000,ST,,5e168ad805334edb8a1c32288c27076d,,RoSAS,0.0
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2000.0,,5300086234.0,3.0,1,42,10403000,ST,,f3a3b5b6ddd74a71aad7b008373c2936,,"XGBOD, RoSAS",0.0
23100800UB,700119.0,4600007225.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0.0,0.0,1.0,E15,2100.0,,5300064466.0,3.0,1,42,10403000,ST,,0e9b84e0dd824ad182258d3816c30286,,"XGBOD, RoSAS",0.0
