Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,uuid,outlier_features,algorithm
30076300,704955,,0,0,0,0,F,,272,272.0,Z012,Y4,20,71107,3555.35,1,E11,3000,,,,1,14,010401000,ST,0,ef9543d501294e468bfa5bffcb23441c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100204,708551,5500007186.0,10,14,14,60,F,,708,708.0,Z010,Y6,2690,14881,5.531970260223049,1,E11,2100,,5300385655.0,0.0,1,42,070300000,ST,0,15679da62a9b4e85803273ff56d8e2ac,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
01551800,702040,,0,0,0,0,F,30.0,706,706.0,Z011,Y9,750,39975,53.3,1,E13,2000,,5300164420.0,3.0,1,14,550100000,ST,0,751ed61c37894426a300b8cdea294e9a,"Infosatztyp, Einkäufer, Warengruppe, Vertragsposition OB",IForest
01502703,701528,5500006350.0,10,14,14,56,F,,733,733.0,Z011,Y9,690,74604,108.12173913043478,1,E14,2000,,5300168610.0,0.0,1,56,060000000,ST,0,c10a95ecc15240b3a88488884721c389,"Einkäufer, Disponent","IForest, ECOD, COPOD"
95173302UB,704926,5500000111.0,20,42,42,42,F,30.0,723,723.0,Z008,Z3,0,0,0.0,1,,2100,,5300150717.0,3.0,1,42,010403000,ST,0,57202230c6a147168f0f765c42fdee28,"Infosatztyp, Einkäufer, Vertragsposition OB",IForest
00370614,700020,5500001758.0,20,4,4,60,F,,708,708.0,Z011,X6,201780,270804,1.3420755278025573,100,E20,2000,,5300062837.0,0.0,1,4,140300000,ST,0,f3d3ee8399c044d498d5b37e04091adf,"Dispolosgröße, Vertragsposition OB","ECOD, COPOD"
60017300,708038,5500007313.0,10,14,14,84,F,,715,715.0,Z001,Y6,40,10682,267.05,1,E11,2000,,5300369879.0,0.0,1,84,080100000,ST,0,f06eba8b952e428c802b6198749357d4,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
00360731,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,d056cf123fa947a787a027344fb433bf,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60036739,700585,5500006325.0,10,14,14,182,F,,203,203.0,Z010,Y5,0,0,0.0,1,E14,2100,,5300388785.0,0.0,1,28,030202000,ST,0,6be71a397c1a46ea99737a8fb931dfb6,"Warengruppe, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
00346572,703264,,0,0,0,0,F,,206,206.0,Z001,X1,10210,3981182,389.9296767874633,1,,2000,,5300132868.0,0.0,1,140,080900000,ST,0,b459eb5a15154ca79ff207c7ce3366d1,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00385798,703870,,0,0,0,0,F,,207,207.0,Z001,Z3,2750,2283545,830.38,1,,3000,,5300123080.0,0.0,1,98,130300000,ST,0,dc70d00e54e042768e5dbdabe6758855,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00210237,700845,4600012180.0,10,42,0,0,F,,707,707.0,Z001,Y2,151400,378302,2.498692206076618,100,E13,2000,,5300003702.0,0.0,1,42,131400000,ST,0,123b877bbe4a43e292a1bab90bbd7e8b,"Disponent, Einkäufer, Dispolosgröße, Warengruppe",IForest
00370925,706261,,0,0,0,0,F,,272,272.0,Z012,Y9,880,10419,11.839772727272727,100,E13,3000,,,,1,7,140300000,ST,0,2593e4c70f9c48e5a6719ae7110ca7c7,"Infosatznummer, Materialnummer, Lieferant OB",kNN
34215600UB,703341,,0,0,0,0,F,,203,203.0,Z010,Y9,1140,2297102,2015.001754385965,1,E13,2000,,5300049473.0,0.0,1,90,131300000,ST,0,3e0546f22a3c485d9df6e3a35d2fece4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
95153765UB,700585,5500008013.0,10,14,14,182,F,,203,203.0,Z010,Y5,0,0,0.0,1,E14,2100,,5300127739.0,0.0,1,90,030201000,ST,0,b898e0ab200748cf9f81b39756f5f372,"Warengruppe, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
24354601,701528,4600012605.0,10,56,0,0,F,40.0,233,233.0,Z011,Y4,140,13309,95.06428571428572,100,E14,3000,,5300115192.0,0.0,1,56,060200000,ST,0,e91c6af9737d41ad87e87e86afa713f9,"Einkäufer, Planlieferzeit Vertrag, Dispolosgröße, Kalender",IForest
00360677,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,0,0,0.0,100,E13,3000,,,,1,7,140100000,ST,0,0332a6c84eb84c848b19cbce36dcda0d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60015710,701806,5500004861.0,10,4,4,60,F,,708,708.0,Z011,V4,2440,3414,1.3991803278688524,100,E98,2000,,5300388014.0,0.0,2,4,140100000,ST,0,4516affc4b00499f9caff5a1784c806c,Dispolosgröße,"ECOD, COPOD"
00370805,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140700000,ST,0,c3119d6532344af2b6015d96017b9e4b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
28074302,700020,5500004234.0,10,4,4,60,F,,708,708.0,Z011,X4,1910,57248,29.972774869109948,1,E20,2100,,5300079552.0,0.0,1,4,140400000,ST,0,8aa4c3c28f7b4e24b84bcc4bc6645560,"Disponent, Einkäufer, Dispolosgröße, Kalender",IForest
00370745,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,c5d8a4a6d7f0459dbbfe2e7bf302b9c7,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370932,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,14,140700000,ST,0,1dcdc9314ca347a0aa56444cd71bb7af,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100100,706611,5500008956.0,10,14,14,90,F,,708,708.0,Z011,Y6,1150,18786,16.335652173913044,1,E14,2000,,5300091956.0,0.0,1,42,070300000,ST,0,99c3f9531fc34340bfa1ef3784accfc9,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
00110349,702584,5500004981.0,10,28,28,84,F,,203,203.0,Z010,Y9,190,225406,1186.3473684210526,1,E13,2100,,5300136807.0,0.0,1,28,070700000,ST,0,b610df57f5c34024947b3519dc611130,"Gesamtbestand, Dispolosgröße, Warengruppe, DispoGruppe",IForest
60012835,702686,5500007701.0,10,28,28,112,F,,715,715.0,Z003,Y6,480,33601,70.00208333333333,1,E13,2000,,5300361919.0,0.0,1,84,080100000,ST,0,782c5014e75849bb93f920d654e612d4,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
34560500,715408,4600012132.0,20,56,0,0,F,,223,223.0,Z004,TB,0,0,0.0,1,,2000,,5300435814.0,3.0,1,56,010403000,ST,0,81c4a17aca3a4b7782d00db80bae53c3,"Infosatztyp, Vertragsposition OB, DispoGruppe",IForest
00370720,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,f818c52a4e5e437d83e6ae3cccaa3cf7,"Infosatznummer, Materialnummer, Lieferant OB",kNN
31014901,703341,4600010889.0,10,150,0,0,F,,203,203.0,Z010,Y9,12680,294162,23.19889589905363,1,E13,3000,,5300040112.0,0.0,1,150,030205000,ST,0,b45ba5bf8e35434f87bcc4e0241f63a1,"Gesamtbestand, Dispolosgröße, Warengruppe, DispoGruppe",IForest
00350020,701806,5500004855.0,10,4,4,60,F,,708,708.0,Z011,V5,26550,5719,0.21540489642184557,100,E98,2000,,5300388018.0,0.0,2,4,140200000,ST,0,978c9cce910e42daa5e5700549cd46d4,Dispolosgröße,"ECOD, COPOD"
00360718,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,35,140100000,ST,0,71295b82521046ec919ccd9979212e2b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00200035,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,100,206,2.06,100,E11,2000,,,,1,28,080600000,ST,0,3bfb0bbbb8bc4533a1ed7e8fb35ce6dd,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370726,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,1450,2801,1.9317241379310346,100,E11,2000,,,,1,35,140100000,ST,0,791d197912404c2382d10f59177fa698,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00190407,706611,5500008126.0,10,14,14,90,F,,708,708.0,Z011,Y5,2820,69052,24.486524822695035,100,E14,2000,,5300433329.0,0.0,1,42,070300000,ST,0,4048bfec54b94f98b10f66020339f1fb,"Warengruppe, Gesamtbestand, Dispolosgröße, Kalender",IForest
00360027,701806,5500000367.0,10,4,4,60,F,,708,708.0,Z011,V4,13210,20661,1.5640423921271764,100,E98,2000,,5300174053.0,0.0,2,4,140100000,ST,0,5b008e444ea64c12af9f8a6b065f1c66,Dispolosgröße,"ECOD, COPOD"
00347273,708038,5500006681.0,10,14,14,84,F,,715,715.0,Z001,Y6,380,33439,87.99736842105263,1,E11,2000,,5300162023.0,0.0,1,84,080100000,ST,0,36a43f4678fb4d3caa4e2489a1276d76,"Kalender, Disponent, Dispolosgröße, Vertrag_Fix2",IForest
00347648,708038,5500006695.0,10,14,14,84,F,,715,715.0,Z001,Y6,1650,165443,100.26848484848485,1,E11,2100,,5300175378.0,0.0,1,84,080100000,ST,0,f1331d6c366e435399ac5b3197afe44c,"Kalender, Disponent, Dispolosgröße, Vertrag_Fix2",IForest
60007253,700230,5500002581.0,20,14,14,84,F,,715,715.0,Z001,Y5,11500,7935,0.69,1,E14,2000,,5300196576.0,0.0,1,14,100202000,ST,0,592f465305f042e28ee5402d21b4c0db,"Gesamtbestand, Vertrag_Fix2, Vertragsposition OB, Einkäufer, Disponent","IForest, ECOD, COPOD"
28262300,700235,4600007912.0,10,56,0,0,F,,213,213.0,Z008,Z1,0,0,0.0,1,,2100,,5300111581.0,3.0,1,56,010403000,ST,0,0bf04449331c46379002dd5688b4eb57,"Infosatztyp, Einkäufer, Planlieferzeit Vertrag",IForest
00360030,701806,5500000564.0,10,4,4,60,F,,708,708.0,Z011,V5,1210,1444,1.193388429752066,100,E98,2100,,5300174082.0,0.0,2,4,140100000,ST,0,c17329e638e6479ba992ae6a4458812c,Dispolosgröße,"ECOD, COPOD"
00310970,700585,4600012360.0,10,84,0,0,F,30.0,203,203.0,Z010,Y5,130,2179112,16762.4,1,E14,3000,,5300070580.0,0.0,1,56,030203000,ST,0,5069380c69694e0f808ec78c2d53e995,"Vertrag OB, Planlieferzeit Vertrag, Dispolosgröße, Warengruppe","kNN, IForest"
00371100,706261,,0,0,0,0,F,,272,272.0,Z012,Y4,42450,15015,0.3537102473498233,100,E13,3000,,,,1,7,140100000,ST,0,47328abf0d2a431aab578bf4dbf2fc78,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00350840,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140200000,ST,0,13fff97ecaa04322b2a70739ff91d7da,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370386,701806,5500004866.0,10,4,4,60,F,,708,708.0,Z011,V4,240,143,0.5958333333333333,100,E98,2000,,5300376100.0,0.0,2,4,140100000,ST,0,86ce7e03413f434089125d0ca4c0dee8,Dispolosgröße,"ECOD, COPOD"
34930100,1000,,0,0,0,0,F,,991,991.0,Z001,Z3,400,5849803,14624.5075,1,,2100,,5300466297.0,0.0,3,0,010403000,ST,0,f8efc5768e0c4d14a849f1a51239be25,"Infosatznummer, Materialnummer, WE_Bearbeitungszeit, Lieferant OB",kNN
28041602,701528,5500007592.0,10,14,14,56,F,,733,733.0,Z011,Y9,1170,78418,67.02393162393163,1,E14,3000,,5300093272.0,0.0,1,56,060100000,ST,0,63aaf37c387a403f8b2c991d3864cf13,"Einkäufer, Disponent","IForest, ECOD, COPOD"
01240400,701710,5500002258.0,20,14,14,70,F,,731,731.0,Z008,Y5,17040,916753,53.80005868544601,1,E14,2000,,5300190162.0,0.0,1,14,550100000,ST,0,bb2809a83e6e408ea8e17a66289eea2a,"Gesamtbestand, Gesamtwert, Vertrag_Fix2, Vertragsposition OB, Einkäufer, Disponent","IForest, ECOD, COPOD"
34226000UB,709741,5500000136.0,20,42,42,42,F,,713,713.0,Z008,V9,230,552729,2403.169565217391,1,E18,2100,,5300166468.0,0.0,1,42,010402000,ST,0,9c902e2e967c404b97cbb1e559b2eb1f,"Dispolosgröße, Gesamtwert, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
04007923,700368,4600012348.0,10,84,0,0,F,,276,276.0,Z012,Y4,6300,1361025,216.03571428571428,1,E11,3000,,5300173849.0,0.0,1,75,071000000,ST,0,c345674d1b9f42f8bed2028ff1bc38ea,"Disponent, Gesamtbestand, Einkäufer, Dispolosgröße","kNN, IForest"
00310003,700585,4600012651.0,10,112,0,0,F,,203,203.0,Z010,Y5,680,41002,60.29705882352941,1,E14,3000,,5300017969.0,0.0,1,112,030205000,ST,0,9a56261e5b5b4f5d9b1d30f355bc588d,"Vertrag OB, Planlieferzeit Vertrag, Dispolosgröße, Warengruppe",IForest
00350129,701806,5500002527.0,10,4,4,60,F,,708,708.0,Z011,V5,46390,3926,0.08463030825608968,100,E98,2000,,5300184820.0,0.0,2,4,140200000,ST,0,2e46e60964a1419c947377d1bac52200,Dispolosgröße,"ECOD, COPOD"
00230083,702565,5500003015.0,10,14,14,90,F,,206,206.0,Z003,Y6,1620,26572,16.40246913580247,1,E15,3000,,5300005552.0,0.0,1,14,090400000,ST,0,cc755f108fbe43e6ac5a6336dd2c8a6c,"Warengruppe, Dispolosgröße, Kalender, DispoGruppe",IForest
30076300,704955,,0,0,0,0,F,,228,228.0,Z001,Y4,0,0,0.0,1,E11,2000,,,,1,35,010401000,ST,0,3946cc29b8444bfb9f175272c4661cd8,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370445,701806,5500008586.0,10,4,4,60,F,,208,208.0,Z011,V4,370,675,1.8243243243243243,100,E98,2000,,5300173964.0,0.0,2,14,140100000,ST,0,f19e7c8e46094981b1e3e8e370cc8bb1,Dispolosgröße,ECOD
00350794,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,900,99,0.11,100,E13,3000,,,,1,7,140200000,ST,0,0eee53ac52f64c1691fb90979087da1c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311506,701806,5500002407.0,10,4,4,60,F,,708,708.0,Z011,V4,2300,4029,1.7517391304347827,100,E98,2100,,5300176304.0,0.0,2,4,140100000,ST,0,70378a92371d4c48b5d7f0d58d613153,Dispolosgröße,"ECOD, COPOD"
60015495,702686,5500007618.0,10,28,28,112,F,,715,715.0,Z003,Y6,660,21264,32.21818181818182,100,E13,2100,,5300368392.0,0.0,1,84,080600000,ST,0,e2ce81991ab946c991507f04568a2a2b,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
00371159,706261,,0,0,0,0,F,,272,272.0,Z012,Y5,880,823,0.9352272727272727,100,E13,3000,,,,1,7,140300000,ST,0,77fbfb4daf9d4b93a7649fd08d2b2d93,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00360179,701806,5500000904.0,10,4,4,60,F,,708,708.0,Z008,V5,1360,4631,3.4051470588235295,100,E98,2000,,5300174252.0,0.0,2,4,140100000,ST,0,06b69aeb56bf4fe4ae11bd03542503c4,Dispolosgröße,"ECOD, COPOD"
60044731,702686,5500007681.0,10,28,28,112,F,,715,715.0,Z003,Y6,540,3788,7.014814814814815,1,E13,2100,,5300407536.0,0.0,1,84,080600000,ST,0,77ae311f56144f05bb3eacd3fa2f59bc,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
34063502,710155,5500009081.0,10,14,14,14,F,30.0,702,702.0,Z001,Z0,20,423,21.15,1,,2000,,5300456269.0,3.0,1,14,040100000,ST,0,8e2b6f65bc2441029e30bf62788e2657,"Disponent, Einkäufer, Dispolosgröße, Warengruppe","ECOD, COPOD"
60017502,700537,5500006474.0,10,42,42,112,F,,203,203.0,Z010,Y5,90,45477,505.3,1,E13,2000,,5300366761.0,0.0,1,112,070800000,ST,0,21299fec858942ddb5a452c8023c6062,"Warengruppe, Dispolosgröße, Vertrag_Fix2, DispoGruppe",IForest
00350800,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140200000,ST,0,3734fdb69d24493f9a96af63e032a320,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60024912,701806,5500002550.0,10,4,4,60,F,,708,708.0,Z011,V5,2770,17105,6.175090252707581,100,E98,2000,,5300376498.0,0.0,2,4,140100000,ST,0,89dc3378c7e74f0c9c021895925fa655,Dispolosgröße,"ECOD, COPOD"
00330198,700847,5500004609.0,10,14,14,252,F,,203,203.0,Z008,Y9,12520,1290799,103.09896166134185,1,E13,3000,,5300058589.0,0.0,1,14,050300000,ST,0,3df69da6672546c994a71a725f72e910,"Gesamtbestand, Warengruppe, Vertrag_Fix2, Gesamtwert","IForest, ECOD, COPOD"
60038837,702225,5500008628.0,10,42,42,112,F,,713,713.0,Z008,Z3,1050,296100,282.0,1,,2000,,5300415673.0,0.0,1,42,010401000,ST,0,3646308476424d82a9e42d704eb4e109,"Planlieferzeit Vertrag, Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","ECOD, COPOD"
00350064,701806,5500006799.0,10,4,4,60,F,,708,708.0,Z011,V5,16720,1657,0.09910287081339712,1000,E98,3000,,5300174112.0,0.0,2,13,140200000,ST,0,082bdd33d3084832b8f99111d796286c,Dispolosgröße,"ECOD, COPOD"
33630139,700137,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,0.0,100,,2100,,,,1,42,010103000,ST,0,7850b14008eb44dd9c9184d5a6add6ca,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23246102,2100,,0,0,0,0,F,41.0,203,203.0,Z001,Y9,2500,353274,141.3096,1,E15,2000,2000.0,5300529207.0,0.0,1,2,030203000,ST,0,1075d7f3564d471da51146b0a2af58f4,"Warengruppe, Sonderbeschaffungsart, Dispolosgröße, Kalender",IForest
60055005,701806,5500008703.0,10,4,4,60,F,,708,708.0,Z011,V5,250,348,1.392,100,E98,2100,,5300448269.0,0.0,2,56,140300000,ST,0,cd35bca2d12840699c523a2e50aa2f44,Dispolosgröße,COPOD
60012383,700722,4600011068.0,10,56,0,0,F,30.0,228,228.0,Z005,Y2,0,0,0.0,1,E15,2100,,5300428493.0,3.0,1,56,010402000,ST,0,e66b3ed6b2f44f90aaa0fe607111d9ce,"Infosatztyp, Planlieferzeit Vertrag, Kalender",IForest
00360269,701806,5500000735.0,10,4,4,60,F,,708,708.0,Z011,V5,990,7359,7.433333333333334,100,E98,2000,,5300174147.0,0.0,2,4,140100000,ST,0,cac0d327f8454852bcc44ead25f13a8f,Dispolosgröße,"ECOD, COPOD"
33630140,700137,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,0.0,100,,2000,,,,1,42,010103000,ST,0,733c302219674b2f8a85e2847e720841,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60013580,702225,5500008634.0,10,42,42,112,F,,713,713.0,Z004,TB,60,167100,2785.0,1,,2100,,5300373356.0,0.0,1,42,010404000,ST,0,f38d124f537241be84b125ec79093a42,"Planlieferzeit Vertrag, Vertrag_Fix2, DispoGruppe, Einkäufer, Disponent, Vertrag Fix1",COPOD
00347811,708038,5500007219.0,10,14,14,84,F,,715,715.0,Z001,Y6,100,50916,509.16,1,E11,2100,,5300194247.0,0.0,1,84,080100000,ST,0,8abf283d87914ee881a01b966fb4120d,"Kalender, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
01501203,701528,5500006357.0,10,14,14,56,F,,733,733.0,Z011,Y9,1080,6426,5.95,1,E15,2100,,5300088649.0,0.0,1,56,060100000,ST,0,b9582df2b81148a2b2ef63f6bf57c5a7,"Einkäufer, Disponent","IForest, ECOD, COPOD"
00360111,701806,5500000610.0,10,4,4,60,F,,708,708.0,Z011,V5,52160,15061,0.28874616564417177,100,E98,2100,,5300174143.0,0.0,2,4,140100000,ST,0,e8053d6cd3f245f5af06b8968c5330b1,Dispolosgröße,"ECOD, COPOD"
60075963,709741,5500008537.0,10,42,42,42,F,,713,713.0,Z008,X5,10,11012,1101.2,1,E20,2100,,5300530884.0,0.0,1,42,010401000,ST,0,7917061289c64b48a12441da513bcfec,"Dispolosgröße, Planlieferzeit Vertrag, Einkäufer, Disponent, Vertrag Fix1","ECOD, COPOD"
60025745,702686,5500007730.0,10,28,28,112,F,,715,715.0,Z003,Y4,290,243241,838.7620689655172,1,E13,2100,,5300390518.0,0.0,1,84,080100000,ST,0,79fd2919e7d146c1bcb7d95eda056917,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
04003747,708620,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,0.0,1,,2100,,,,1,35,120000000,ST,0,59e795a39a574ad4a9362b0b0f03c560,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00330040,700535,5500002576.0,10,14,14,77,F,,733,733.0,Z011,Z3,200,226455,1132.275,1,,2100,,5300006863.0,0.0,1,14,110400000,ST,0,2d474fb41f1c42e096187229cf8d864b,"Einkäufer, Disponent, Vertrag_Fix2","ECOD, COPOD"
60045012,704926,5500004790.0,10,42,42,42,F,30.0,723,723.0,Z008,Z3,0,0,0.0,1,,2100,,5300414382.0,3.0,1,42,010403000,ST,0,61e358b683814709ad4f82d4ee365b25,"Infosatztyp, Gesamtbestand, Einkäufer",IForest
00350084,700020,5500002220.0,10,4,4,60,F,,708,708.0,Z011,X5,597570,699072,1.1698579245946081,100,E20,2100,,5300015106.0,0.0,1,4,140200000,ST,0,827f5512505744e4a93520d88a51a05a,"Gesamtbestand, Dispolosgröße","IForest, ECOD, COPOD"
00240253,707032,5500005469.0,10,30,30,180,F,,708,708.0,Z011,Y5,23910,1709423,71.49406106231702,100,E11,2000,,5300153865.0,0.0,1,155,090100000,ST,0,7381d6cae62849bfb6b84b78c945a491,"Vertrag_Fix2, Planlieferzeit Vertrag, Vertrag Fix1","IForest, COPOD"
00330141,700847,5500009068.0,10,14,14,252,F,,203,203.0,Z008,Y9,15560,1064653,68.4224293059126,1,E13,2000,,5300072572.0,0.0,1,84,050300000,ST,0,d93e5b4f56c845398186306fe83bbd84,"Gesamtbestand, Warengruppe, Vertrag_Fix2, Gesamtwert","kNN, IForest, ECOD, COPOD"
00346525,715521,,0,0,0,0,F,,215,215.0,Z001,Y3,0,0,0.0,1,E13,2000,,,,1,42,080300000,ST,0,1f6dac0f488e4c13825cec3ae498aab0,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370307,700020,5500001718.0,20,4,4,60,F,,708,708.0,Z011,X6,74110,11138,0.15029010929699096,100,E20,2000,,5300002905.0,0.0,1,4,140300000,ST,0,4cb197b0ed564d09b019d8301dde49e7,"Dispolosgröße, Vertragsposition OB","ECOD, COPOD"
00370755,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,1ad5c740100a4450bcb39b682e5a375d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311410,718689,5500007901.0,10,14,14,49,F,,733,733.0,Z008,Y9,120,695112,5792.6,1,E13,2100,,5300535536.0,0.0,1,14,110100000,ST,0,fb7e53337896481b89761c63ecac65b7,"Einkäufer, Disponent, Gesamtwert","ECOD, COPOD"
04005792,706943,,0,0,0,0,F,,272,272.0,Z012,Z7,30,546,18.2,100,,3000,,,,1,40,010100000,ST,0,1d587cfa70e0463fa41f862b6b142a6f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60037783,1900,,0,0,0,0,F,,272,272.0,Z012,Z7,130,1463846,11260.353846153846,1,,3000,,5300410600.0,0.0,1,70,00,ST,0,66c426ed8eb7416f8dcf1dc92bcdd202,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23041302,701165,4600012410.0,10,28,0,0,F,,202,202.0,Z011,Y5,20250,637885,31.500493827160494,1,E13,2000,,5300039328.0,0.0,1,196,060100000,ST,0,7c553d6dc1e440ffae80b91dfd8c0c1c,"Disponent, Gesamtbestand, Einkäufer, Dispolosgröße",IForest
60015685,715521,4600012590.0,10,84,0,0,F,,215,215.0,Z001,Y2,920,1385827,1506.333695652174,1,E13,2100,,5300448618.0,0.0,1,70,080300000,ST,0,e3563f94058b4490b3438c91da43d9d8,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23850200UB,709741,5500003434.0,40,42,42,42,F,30.0,713,713.0,Z008,V9,0,0,0.0,1,E18,2100,,5300386020.0,3.0,1,42,010403000,ST,0,6aef5ed8abd842f19ef3ba0eb75da004,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
34280700,702225,5500006573.0,10,42,42,112,F,,713,713.0,Z008,Z3,430,2868215,6670.267441860465,1,,2100,,5300075530.0,0.0,1,42,010405000,ST,0,d16dc8553bf2485a85067adb9b332e1a,"Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","kNN, ECOD, COPOD"
00350059,701806,5500002395.0,10,4,4,60,F,,708,708.0,Z008,V5,450510,167817,0.3725044949057735,100,E98,2100,,5300184881.0,0.0,2,4,140200000,ST,0,2f065e074b2949f5b425513f9330c849,"Gesamtbestand, Dispolosgröße","IForest, ECOD, COPOD"
00350790,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140200000,ST,0,ca6cc3b294a54eea9dcbdabeb1196bbb,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00310074,700020,5500001516.0,10,4,4,60,F,,708,708.0,Z011,X6,11780,107771,9.148641765704584,100,E20,2000,,5300018293.0,0.0,1,4,140100000,ST,0,f8d4c0a6387d4183857cd310f1381657,Dispolosgröße,"ECOD, COPOD"
00341261,701806,5500004898.0,10,4,4,60,F,,708,708.0,Z011,V5,22690,323445,14.25495813133539,100,E98,2000,,5300408072.0,3.0,2,4,080600000,ST,0,e66e438a2f874c0e93babd10a2be9b24,Dispolosgröße,"IForest, ECOD, COPOD"
23530610,700909,,0,0,0,0,F,,233,233.0,Z001,Y9,3460,1719277,496.9008670520231,1,E15,2000,,5300036294.0,0.0,1,42,010401000,ST,0,4ea7a6c40e0e4f66afbb7dc02b32a25a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
30010340,700699,,0,0,0,0,F,,272,272.0,Z012,Y4,280,948733,3388.332142857143,1,E13,3000,,5300112746.0,0.0,1,84,070200000,ST,0,4c13e353a20f48dc90d06575e0c967f0,"Infosatznummer, Materialnummer, Lieferant OB",kNN
34351100,702225,5500006574.0,10,42,42,112,F,,713,713.0,Z008,Z3,600,3427086,5711.81,1,,2100,,5300082970.0,0.0,1,42,010405000,ST,0,a688fc4f3dd74cc0b5969fbccf0bb959,"Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","kNN, ECOD, COPOD"
